//////
Buffer size (Samples)
32022528
Sampling Rate (Hz)
1000000000
///
11	153067.4459070814	58408.7860985866	1460479.9954212233	2126334.5781909535	3461506.6470914478	1491549.8850279404	452580.8892699539	-83963.1926893467	292633.6719229663	112347.5627957918	2812632.7234207117	4084954.2410243191	6652304.7241541957	2866015.8591951267	869522.7137834964	-161149.4903288085	202983.1064820366	77365.7358079912	1947704.3588993349	2832441.3492761096	4610890.2549195364	1987015.1912073900	603252.7156301964	-111502.8301805529	100133.6595176995	38308.0265213290	960597.0606463050	1396582.7749584292	2273848.0668239561	978961.4374210556	297268.3128927235	-54975.3710407873	15994.5922300700	6124.2301020082	151924.4645159807	220472.2242691146	359995.0859934606	154380.2381353527	46782.5665681360	-8873.8034363808	-20839.4317600409	-7744.1293869116	-200879.4934226305	-292836.0289736026	-476358.6260452641	-205018.1304841392	-62525.7312012343	11465.6611965177	-15950.8121622378	-5866.2882210924	-149255.4307757339	-218052.1364859139	-354887.6471933759	-152841.5011062212	-46160.1659082006	8538.9355104007	2936.2597961035	732.8831732460	28675.7928208541	41994.8117944967	67632.2564874329	29595.2707903636	8879.7052475058	-1249.6455635233	
12	153211.3956184846	59021.5890463114	1460093.8988811877	2110974.7930776733	3515053.3844583412	1495036.7514999441	457100.8378161774	-82284.6801062052	292237.8287845357	113304.3202665324	2805058.6334840273	4045652.9390029418	6738782.6813053610	2865794.2624972020	876109.6107490327	-157536.7997729598	202770.4895393643	78062.4440314019	1943011.1986211706	2805991.1122110034	4672187.6223368747	1987425.5278673815	607986.9447538933	-109024.0920831734	100176.4530240711	38709.0019336387	959697.3952447477	1385535.4106289172	2307400.2995840926	980579.3363332214	300034.6756673302	-53826.8851698404	16073.2156821598	6214.6238288245	152479.7494693735	219724.0137573149	366964.0998527037	155345.0279962906	47443.6848848411	-8728.3035423062	-20792.8871114735	-7809.3627626151	-200033.2199731389	-289575.3853267300	-481828.0582030251	-204687.0885226800	-62899.3178422391	11188.6492039604	-15888.7434745939	-5899.6898603383	-148548.9861507499	-215512.7331808407	-358766.4683402884	-152514.3556446262	-46415.2615128949	8325.8337670280	2810.0493202785	693.1886252079	27216.5927187260	39631.4561308839	65251.0533944103	28229.0631765237	8539.2918215576	-1132.0623041379	
13	152841.9237157041	58575.5956326746	1456102.7417807863	2113663.0769498274	3476751.6089243172	1489673.8502684110	453676.3679159872	-82700.6237338913	291451.2350495252	112428.2927199252	2797965.5873794849	4051246.0481481035	6666074.3906419883	2855903.7884259480	869636.5132826490	-158379.5190465912	202572.2415339601	77539.3885794401	1941149.5067002829	2814405.3980347835	4629188.1990428735	1983751.4020219764	604486.3179341743	-109764.0929185853	99884.2073740087	38385.3951118413	956927.9884491318	1387095.5884857061	2281916.7951672021	976905.7862185022	297734.4629360930	-54096.2316938875	16004.9998231245	6152.3416214985	151794.4240524671	219620.8994777676	362391.0824889278	154501.2205337443	47007.0234874648	-8777.9879724674	-20714.6073644155	-7719.0482390397	-199517.6743822349	-290026.3190473907	-476689.6589431040	-203996.0876562900	-62459.6132832486	11250.8377212442	-15914.8767827449	-5847.1655404595	-148375.5754338945	-216179.4288051212	-355513.8093252350	-152256.8074105830	-46143.5217336995	8378.8934160351	2879.6378039860	700.4220618684	28090.5136983564	41002.6444173302	66670.8046904979	29061.6001894666	8741.0548633762	-1167.5057419577	
14	152724.9921375352	58301.2615568640	1456647.5933532794	2118491.4345730604	3459904.6468106452	1487464.9430830695	451587.0891182607	-83571.8735070510	292343.1825894570	112286.6295757787	2808582.4823484267	4074788.4738124362	6657121.6467157118	2861596.5633993670	868645.4757310853	-160602.8492181504	202794.8218614096	77326.6040937180	1944967.4523035784	2825458.3013698356	4614362.4131261595	1984003.5054771442	602659.5830315457	-111121.2629868573	100001.4137287350	38267.5098140909	958977.4887759017	1392731.4230241911	2274905.2252394315	977168.9070444407	296880.0982518307	-54772.0048435901	15981.4229092719	6117.5456678498	151740.6322938651	219990.3377971908	360376.0835991462	154184.7844467495	46755.9073971924	-8837.9471791859	-20750.6218602104	-7717.1812174229	-199817.7860915915	-290968.5659545680	-474842.3209040835	-203897.9570662254	-62222.6647739991	11376.5439940282	-15885.3349961627	-5840.2919025006	-148485.4817278636	-216710.4571751487	-353851.9500571598	-152042.0463723539	-45949.4821405730	8476.3960142060	2974.1182837283	752.3782507115	28937.3694289220	42335.4067216679	68403.1185395482	29887.7982800109	8980.8258675892	-1260.3161134561	
15	152670.3312827769	58241.4338235882	1455462.6428224531	2121864.3013748322	3440833.8058456848	1486221.2572099243	450328.6147232348	-83972.8959122778	292030.2716157825	112117.0933233004	2804000.5935831177	4077968.2827059748	6615193.1014745617	2856888.8769686143	865543.8241647880	-161248.7111613424	202761.9036418361	77288.1504730670	1943513.7340442329	2830137.2188759116	4589302.0461704964	1982464.1713723538	601027.5864011736	-111661.7557289668	99929.4425624360	38234.2140642987	957663.5988164332	1394162.6400554010	2261132.8872513752	975821.0457667802	295906.9861537478	-54998.0896678738	15958.0442638383	6100.4423405922	151409.0314358691	220027.5853039460	357862.3384966983	153840.7133827785	46561.9083135473	-8874.4967782681	-20780.6324167786	-7727.9482904036	-200045.4761397976	-292004.1901581287	-473186.2651093630	-204129.7008316146	-62172.4581544593	11460.6677688907	-15866.8793389454	-5825.9679385712	-148354.2077887167	-217019.7655510521	-351841.7652732476	-151902.7673168090	-45811.7128531514	8515.4723094941	2987.8242877015	753.2772797950	29014.0569998721	42550.7375957326	68314.0023623369	29953.0777372730	8976.3587794193	-1279.0900246227	
16	152700.1646710716	58511.0893281130	1454814.6585513798	2113629.5587206609	3469446.0878441576	1489359.0656517812	453354.1970103047	-82746.8541626695	290695.3867507275	112113.2905074827	2790708.4607126582	4044252.4163239081	6640795.3013558453	2850377.5136733740	867499.5328188955	-158189.1925504445	202220.4284283864	77389.1374782153	1937816.5761314034	2812053.5067532458	4615716.9583413275	1981690.2193495778	603548.5968967846	-109737.3013778300	99652.0943325899	38286.4920086259	954829.0674844909	1385224.1770143819	2274074.3106023357	975376.3642515669	297118.1494417930	-54050.8636779707	15964.3113538069	6126.2540531466	151341.3969915180	219161.6687551964	360870.6760570558	154157.1423118125	46862.4053756156	-8756.8807059830	-20703.8836309238	-7716.6327795232	-199229.4834656402	-289886.2938721140	-475440.2566233372	-203856.9973078952	-62378.4552315170	11252.8616733819	-15880.5890623001	-5833.7857888047	-148152.6903709788	-216044.3957683791	-354545.6353067441	-152129.7467682751	-46073.2858147864	8390.2052924741	2798.5366821757	676.0947423014	27265.7863743924	39881.4905926228	64706.0549423206	28274.9396754685	8509.5554289780	-1134.9437975665	
17	152681.4997161998	58661.2946565618	1455200.7579753853	2109684.0740598617	3485827.9784161951	1490242.6633120284	454694.8278332054	-82231.9981123289	290811.5174846908	112450.2020877302	2792078.1283876151	4037760.3604872171	6673934.0497509753	2852781.8673303993	870292.3305133187	-157262.3246084756	202131.0461115375	77586.2551653636	1937230.5451032473	2805218.0691972850	4634971.4493326694	1981726.6515243268	604975.5724160192	-109014.7009745139	99701.4547038885	38422.6345322893	955407.8751588882	1383092.2471090353	2285632.3121002815	976302.6700292993	298111.3857194535	-53738.0595011112	15976.1296667146	6152.0153661822	151576.4412493604	219020.8136042226	362981.1206820398	154444.6393429026	47063.5709600441	-8699.1620679042	-20692.6136479918	-7744.8991699843	-199210.6435459437	-289176.6070316497	-477461.1051539716	-203866.0528078233	-62531.1031303962	11160.6180658816	-15863.5437282153	-5865.3685855158	-148195.9073502254	-215610.2261318032	-356177.9886150151	-152196.5355839489	-46220.8296229454	8334.0395851321	2798.7947295104	690.7611321630	27167.8523399527	39658.3917022416	64781.3351950227	28170.7691195398	8511.2984688779	-1125.3966187804	
18	152550.9228153380	58410.8835429857	1455296.1476540517	2111765.8139040116	3476241.3406741652	1488696.6951875880	453406.7445748193	-82690.4962976065	291155.1367237465	112289.0478533113	2798015.1483365712	4050122.1051949426	6669395.7566782981	2855541.0790453521	869624.0064724433	-158434.4698991910	202291.8442406546	77456.5378773344	1940841.7007566674	2812873.8392691547	4630421.0830865074	1983035.3420611890	604282.8304843390	-109814.0578252910	99745.3975571198	38332.5012341312	956886.7704366127	1386413.4926191962	2282509.4084504507	976625.2864923094	297685.5201638047	-54127.1834378597	15955.2467992533	6124.1750757467	151664.8970075067	219316.2013382579	362113.8394590209	154299.5728127398	46970.2721903780	-8730.7328330855	-20708.8447423014	-7734.1912273759	-199493.4694684942	-289766.1250419705	-476664.8950279003	-203862.0733183839	-62426.9150138303	11274.1466717431	-15810.2529119500	-5852.4742771089	-148209.1698354359	-215674.0028110211	-355007.6415723331	-151936.4274940442	-46039.3250291795	8344.4348898376	2941.1153318064	760.0998666938	28347.2567702338	41310.6842542850	67314.0425820223	29253.1587202609	8828.6394728111	-1191.1065419944	
19	152662.4642311812	58459.7963473714	1454964.4982262487	2111332.8342576828	3475749.9952003788	1488085.0104326555	453188.1426295888	-82813.1605859475	291572.0353441177	112408.5407153364	2799839.6560051725	4052772.5681200433	6674099.8187795794	2857018.5445126630	869977.2555361026	-158814.3780348634	202469.2850553211	77452.6537687468	1940551.4816089473	2812701.7362816576	4630244.1331182849	1982595.3575203058	604135.7128311668	-109965.6739835156	99858.1152198852	38345.4018700835	956921.2436334820	1386617.8921159504	2283001.8035972677	976588.9978035463	297622.4835765621	-54212.2727749664	15947.2729258602	6113.6373283209	151305.7436324827	218826.1353936828	361360.3009821086	153946.6766276541	46822.2944946757	-8751.2625621562	-20727.5022474178	-7726.5024382834	-199569.6191521169	-290011.4447199172	-477069.9793035703	-203988.3614505388	-62443.5321453697	11274.9669722515	-15870.4988787893	-5824.0017267843	-148222.2147488168	-215861.7413650790	-355293.5892121946	-152036.8340658177	-46072.4606686892	8392.9558810597	2952.0396860610	738.8818961451	28589.0665961163	41753.4644899990	67999.7422804346	29593.2040273647	8922.6442954160	-1226.1599074252	
20	152174.6005382211	58983.4170953649	1451275.2041372873	2089277.3321991318	3527313.2229810213	1487146.6775570000	456431.8412607524	-80374.0927477056	289735.4486381587	113039.6275202258	2783651.8164462219	3997472.2803786136	6751221.3493560534	2845961.3729184652	873370.4550056760	-153634.8238759913	201722.3589443032	78141.7725041571	1934641.3380919832	2781900.9290619404	4696604.8577921139	1980329.5829426085	608149.8391552347	-106666.3560093694	99262.4868122842	38590.6122829528	951915.4541242965	1368428.7225313380	2310614.8164712042	973341.1973070957	298976.2279874968	-52472.2483901333	15838.1295118237	6151.7499820127	150363.7358339729	215763.7330169561	365360.6544722515	153305.0589105270	47001.9267495683	-8467.1340746115	-20653.6161512295	-7797.8587764214	-199061.9622335875	-286944.5939428642	-484108.0186988360	-203842.6863398168	-62888.9229542402	10942.0891972052	-15774.9075350953	-5881.5673156098	-147424.8552129301	-212999.7754810613	-359541.7188219493	-151508.0249674229	-46293.1742413341	8130.2492495283	2865.5282231309	735.0723220853	27916.7889885521	40445.5546245443	67553.5299778956	28950.9336916811	8793.3811746530	-1137.3251520929	
21	152459.3012749025	59086.7020977232	1452888.4147949843	2092299.7463545664	3529210.3016456417	1489202.1046683134	457174.9939492597	-80642.9337916107	290091.4137667082	113150.0503495539	2784709.2017409746	4000424.2893313109	6750023.3499926049	2847890.4178888062	874174.2085381891	-154039.6751526925	202021.0044888399	78235.7664204400	1935903.5193853527	2784670.4584142761	4696986.7892823452	1982163.9932617438	608847.1002873976	-106985.2818555737	99466.2379444871	38656.8993458605	953066.1628663421	1370553.4680664812	2312108.3612666684	974809.5332695782	299487.4116981645	-52660.2224094238	15910.9270673446	6179.2353702993	150966.1609676788	216711.0600267412	366605.7530368621	153975.0216167818	47212.5066103463	-8528.2502428290	-20682.8140429138	-7822.5225401317	-199069.6509927012	-287040.4196895385	-483821.0530406594	-203902.7002390317	-62915.1225447285	10964.8948310389	-15816.3458884945	-5902.6566687052	-147843.3440557847	-213633.0292074380	-360282.4106688891	-151939.3078752558	-46429.5319225265	8171.0810269570	2819.0720692632	717.8804081926	27364.7936882435	39669.9430001279	66177.8834340624	28384.2336125368	8625.5793551340	-1123.0586946789	
22	152584.9861407569	58943.3023611378	1454525.4309955791	2103202.6477589775	3502194.8777090926	1490622.1153158178	456088.2398361553	-81374.8789382275	289894.1928602264	112713.3550000799	2784249.0878411597	4015805.5642317808	6689350.6301243920	2846773.4905306664	870886.1509297454	-155239.6100934942	201889.8014048110	77910.6758152261	1935576.5794260839	2795491.3392891404	4654872.6010868344	1981463.3151721188	606610.0456138878	-107801.1009609235	99378.7093746003	38497.9177988696	952627.4194736906	1375470.0003547503	2290691.3886314034	974142.8379640733	298285.4486681377	-53032.3831562580	15925.0565801676	6164.6164600122	151099.4084034839	217749.4635096892	363700.6237129061	154042.8427746866	47085.8242687148	-8584.1705819103	-20627.9004810613	-7752.1223418713	-198636.8361163741	-287597.3316794976	-478535.5922620475	-203415.7457729758	-62572.2546157505	11024.7594303610	-15860.3317634385	-5884.7706664508	-148095.8318763590	-214924.1110937900	-357803.6428014678	-152209.7978253310	-46359.0456838386	8240.5279982892	2753.4924023487	675.4972899079	26810.8481049341	39037.1494517859	64252.1988689962	27821.7322624872	8415.0217386960	-1088.1438797087	
23	152737.5536742134	58922.8242637183	1455994.4882642620	2103479.6817060788	3509884.2528979597	1491303.6130014469	456346.5979200643	-81483.9942760297	290641.2904205439	112839.3468188395	2791135.7148177684	4022444.2249176581	6714185.2780282684	2852408.5789953871	872714.0268850729	-155682.6160692872	202140.2984548878	77903.5924189371	1937735.6727953521	2796230.0402116911	4665732.4084864259	1982623.5069221267	607019.8545853719	-107978.6141456415	99616.7798110131	38535.4750825419	954751.1814342702	1377376.3689882322	2298646.7562086293	975809.0658466440	298824.2871418521	-53188.8088965368	15946.4703268899	6166.2548765669	151337.8483997266	217916.9470852520	364720.5323032585	154209.2338423750	47139.9864045712	-8613.7741450019	-20690.0107274479	-7779.5830235514	-199353.9045382051	-288359.1857722164	-480842.9555802715	-204038.2341651477	-62752.0961453137	11065.2859237097	-15869.7225623161	-5894.3581828393	-148276.7597211563	-214960.9385932304	-358624.6165639390	-152279.8451040467	-46389.6057175748	8262.8646382946	2785.6760070910	694.6118632483	27235.8878319663	39575.3477531818	65314.9935245587	28215.4080117597	8526.5545406034	-1104.3730923430	
24	152664.0983407681	59335.8123800844	1455523.6669754493	2093266.5809510106	3541675.0379003184	1491212.6433400887	458278.8692060789	-80534.0172898280	290991.5112770610	113781.8970984427	2794301.9624434398	4009006.7007716568	6785100.3499566307	2856498.8167410144	877750.4083795008	-154101.9339854742	202241.6872022096	78538.4028433982	1938848.1190162126	2785225.7354382514	4712278.3447213164	1984313.5435853160	610134.4767943368	-106814.1936096988	99701.0564472611	38851.2241781786	955613.6229534408	1372395.0052473058	2322290.8447003309	976979.6071265829	300471.3707080216	-52629.2749724194	15946.4606726864	6207.5039951874	151291.7996150710	216893.5482860066	368048.1137049517	154237.9481734859	47348.5277964313	-8510.8873343166	-20727.1442364575	-7861.2052405107	-199594.7385330727	-287402.7848764470	-485927.5774924453	-204338.4747787557	-63105.8157317249	10961.2243950259	-15848.1745311301	-5932.4557361617	-148214.6429023967	-213873.6493288725	-361807.8957004269	-152251.5039692057	-46574.6658162653	8155.9455503326	2838.0270529547	735.7841459612	27576.5541218982	39903.6369186093	66782.0681490231	28586.1926923446	8691.8989851145	-1125.9677017380	
25	153569.3452999089	59311.1108479630	1462955.6597785160	2110229.7095914478	3534296.3361263671	1496490.2318337890	458287.8608179842	-82150.9902138894	293736.6833699076	114183.3853647033	2819663.5949221747	4056946.2661746130	6797150.2996370560	2877689.0731485034	881131.9117661166	-157788.9605547694	203444.7091367677	78474.1300814227	1949331.1570284520	2808469.2369252048	4703635.9793255553	1991848.0944505068	610328.8370167402	-108968.2863833861	100561.2050796239	38946.9381685294	963382.6870643067	1387639.6065030219	2324397.7347317487	983342.7126942632	301368.2775286199	-53840.2300550412	16088.7293875112	6240.9866304122	152600.1684554074	219381.0540899207	368572.8075954528	155284.3585146057	47511.5969847228	-8721.9395415627	-20813.0817074779	-7827.5558946502	-200458.2884059622	-289545.5616296128	-484601.7078126998	-204918.5173507851	-63097.6288362992	11165.1364819167	-15993.6475851001	-5937.4428682208	-149256.6127626151	-216066.0780760345	-361800.2272500160	-153108.4388590432	-46664.4988727936	8333.5072648855	2865.9604538405	711.7561017044	27975.6312286151	40571.4762397272	67199.9049329272	28925.8469707326	8760.7504326954	-1136.2368762391	
